id,area,component,kind,label,handlers,disabled,visibilityConditions,title,helpId,testPointers,evidence,reviewFlags
"src/ui/commands/TransformAnchorPicker.tsx:44:7","commands","TransformAnchorPicker","native-button","Choose transform anchor","{""onClick"":""() => setOpen((value) => !value)"",""onKeyDown"":""(event) => { if (event.key !== 'ArrowDown' && event.key !== 'ArrowUp') return; event.preventDefault(); event.stopPropagation(); setOpen(true); }""}","props.disabled","[]","`Transform anchor: ${ANCHOR_NAMES[props.active]}. Choose the X/Y reference and resize anchor.`","null","[]","source-inventory-only","[]"
"src/ui/commands/TransformAnchorPicker.tsx:80:15","commands","TransformAnchorPicker","native-button","`Transform anchor: ${ANCHOR_NAMES[anchor]}`","{""onClick"":""() => { props.onChange(anchor); close(); triggerRef.current?.focus(); }""}","props.disabled","[""open""]","anchorTitle(anchor)","null","[]","source-inventory-only","[]"
"src/ui/commands/UndoHistoryDialog.tsx:25:9","commands","UndoHistoryDialog","button-component-call","Undo","{""onClick"":""props.onUndo""}","props.undoStack.length === 0","[]","null","null","[""src/ui/commands/UndoHistoryDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/commands/UndoHistoryDialog.tsx:28:9","commands","UndoHistoryDialog","button-component-call","Redo","{""onClick"":""props.onRedo""}","props.redoStack.length === 0","[]","null","null","[""src/ui/commands/UndoHistoryDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/commands/UndoHistoryDialog.tsx:31:9","commands","UndoHistoryDialog","button-component-call","Close","{""onClick"":""props.onClose""}","null","[]","null","null","[""src/ui/commands/UndoHistoryDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/commands/WorkspaceContextBar.tsx:51:9","commands","WorkspaceContextBar","button-component-call","","{}","null","[]","null","null","[""src/ui/commands/WorkspaceContextBar.test.tsx""]","source-inventory-only","[]"
"src/ui/commands/WorkspaceContextBar.tsx:54:9","commands","WorkspaceContextBar","native-button","More","{""onClick"":""() => setMoreOpen((open) => !open)""}","null","[""more.length > 0""]","Show more workspace commands","null","[""src/ui/commands/WorkspaceContextBar.test.tsx""]","source-inventory-only","[]"
"src/ui/commands/WorkspaceContextBar.tsx:75:13","commands","WorkspaceContextBar","button-component-call","","{}","null","[""moreOpen""]","null","null","[""src/ui/commands/WorkspaceContextBar.test.tsx""]","source-inventory-only","[]"
"src/ui/commands/WorkspaceContextBar.tsx:89:5","commands","ContextCommandButton","native-button","{props.command.label}","{""onClick"":""() => { if (runCommand(props.command)) props.onCommandRun(); }""}","!props.command.enabled","[]","commandButtonTitle(props.command, helpId)","helpId","[""src/ui/commands/WorkspaceContextBar.test.tsx""]","source-inventory-only","[]"
"src/ui/common/CollapsibleRail.tsx:20:9","common","RailPanelHeading","button-component-call","props.title","{}","null","[""not props.tutorialId === undefined""]","null","null","[]","source-inventory-only","[]"
"src/ui/common/CollapsibleRail.tsx:22:7","common","RailPanelHeading","button-component-call","label","{""onClick"":""props.onCollapse""}","null","[]","props.collapseDisabledReason ?? label","null","[]","source-inventory-only","[]"
"src/ui/common/CollapsibleRail.tsx:42:7","common","CollapsedRail","native-button","label","{""onClick"":""props.onExpand""}","null","[]","label","null","[]","source-inventory-only","[]"
"src/ui/common/ConfirmSaveDialog.tsx:30:9","common","ConfirmSavePanel","button-component-call","Save","{""onClick"":""() => choose('save')""}","null","[]","null","null","[""src/ui/common/ConfirmSaveDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/common/ConfirmSaveDialog.tsx:33:9","common","ConfirmSavePanel","button-component-call","Don&apos;t Save","{""onClick"":""() => choose('discard')""}","null","[]","null","null","[""src/ui/common/ConfirmSaveDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/common/ConfirmSaveDialog.tsx:34:9","common","ConfirmSavePanel","button-component-call","Cancel","{""onClick"":""() => choose('cancel')""}","null","[]","null","null","[""src/ui/common/ConfirmSaveDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/common/DesktopPreviewUpdateButton.tsx:36:9","common","DesktopPreviewUpdateButton","link","`Download KerfDesk ${version}`","{}","null","[""version !== null && updates !== undefined""]","`KerfDesk ${version} is available. Open the official download page.`","null","[""src/ui/common/DesktopPreviewUpdateButton.test.tsx""]","source-inventory-only","[]"
"src/ui/common/DownloadDesktopLink.tsx:15:5","common","DownloadDesktopLink","link","Download desktop app","{}","null","[]","Download the KerfDesk desktop Preview for Windows or macOS","null","[""src/ui/common/DownloadDesktopLink.test.tsx""]","source-inventory-only","[]"
"src/ui/common/ErrorBoundary.tsx:106:11","common","CrashScreen","native-button","{SOFTWARE_ABORT_LABEL}","{""onClick"":""() => props.softwareAbort?.trigger()""}","null","[""showSoftwareAbort""]","`${SOFTWARE_ABORT_TITLE} The interface crashed but the machine may still be moving.`","null","[""src/ui/common/ErrorBoundary.test.tsx""]","source-inventory-only","[]"
"src/ui/common/ErrorBoundary.tsx:116:9","common","CrashScreen","native-button","{copyState === 'copied' ? 'Copied' : 'Copy diagnostic'}","{""onClick"":""handleCopy""}","null","[]","Copy the local crash diagnostic so you can paste it into a bug report.","null","[""src/ui/common/ErrorBoundary.test.tsx""]","source-inventory-only","[]"
"src/ui/common/ErrorBoundary.tsx:123:9","common","CrashScreen","native-button","Try again","{""onClick"":""props.onRetry""}","null","[]","Try to reload the KerfDesk interface without closing the app.","null","[""src/ui/common/ErrorBoundary.test.tsx""]","source-inventory-only","[]"
"src/ui/common/InstallButton.tsx:35:5","common","InstallButton","native-button","Install app","{""onClick"":""() => { void deferredPrompt.prompt(); setDeferredPrompt(null); }""}","null","[]","`Install ${APP_DISPLAY_NAME} as an app that launches from your taskbar and runs offline`","null","[""src/ui/common/InstallButton.test.tsx""]","source-inventory-only","[]"
"src/ui/common/PwaUpdateButton.tsx:28:9","common","PwaUpdateButton","native-button","Apply app update","{""onClick"":""() => void stagedApply()""}","null","[""stagedApply !== null""]","`A new version of ${APP_DISPLAY_NAME} is ready — click to reload and apply it.`","null","[""src/ui/common/PwaUpdateButton.test.tsx""]","source-inventory-only","[]"
"src/ui/common/SaveFilenamePanel.tsx:48:9","common","FilenameRequestPanel","button-component-call","Save","{""onClick"":""() => finish(displayName)""}","null","[]","null","null","[""src/ui/common/SaveFilenamePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/common/SaveFilenamePanel.tsx:51:9","common","FilenameRequestPanel","button-component-call","Cancel","{""onClick"":""() => finish(null)""}","null","[]","null","null","[""src/ui/common/SaveFilenamePanel.test.tsx""]","source-inventory-only","[]"
"src/ui/common/ShortcutsDialog.tsx:33:9","common","ShortcutsDialog","button-component-call","Close","{""onClick"":""props.onClose""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/common/StatusBar.tsx:64:9","common","StatusBar","button-component-call","","{}","null","[]","null","null","[""src/ui/common/StatusBar.test.tsx""]","source-inventory-only","[]"
"src/ui/common/StatusBar.tsx:65:9","common","StatusBar","button-component-call","","{}","null","[]","null","null","[""src/ui/common/StatusBar.test.tsx""]","source-inventory-only","[]"
"src/ui/common/Toasts.tsx:45:13","common","notifications","native-button","dismissLabel","{""onClick"":""() => dismiss(toast.id)""}","null","[]","dismissLabel","null","[""src/ui/common/Toasts.accessibility.test.tsx"",""src/ui/common/Toasts.placement.test.tsx"",""src/ui/common/Toasts.test.tsx""]","source-inventory-only","[]"
"src/ui/common/Toolbar.tsx:30:9","common","Toolbar","button-component-call","Learn","{}","null","[]","null","null","[""src/ui/common/Toolbar.box-generator.test.tsx"",""src/ui/common/Toolbar.dialog-focus.test.tsx"",""src/ui/common/Toolbar.icons.test.tsx"",""src/ui/common/Toolbar.overflow.test.tsx"",""src/ui/common/Toolbar.test.tsx""]","source-inventory-only","[]"
"src/ui/common/Toolbar.tsx:32:9","common","Toolbar","native-button","Keyboard Shortcuts","{""onClick"":""() => setShortcutsOpen(true)""}","null","[]","shortcutHint(props.machineKind)","null","[""src/ui/common/Toolbar.box-generator.test.tsx"",""src/ui/common/Toolbar.dialog-focus.test.tsx"",""src/ui/common/Toolbar.icons.test.tsx"",""src/ui/common/Toolbar.overflow.test.tsx"",""src/ui/common/Toolbar.test.tsx""]","source-inventory-only","[]"
"src/ui/common/Toolbar.tsx:42:9","common","Toolbar","button-component-call","","{}","null","[]","null","null","[""src/ui/common/Toolbar.box-generator.test.tsx"",""src/ui/common/Toolbar.dialog-focus.test.tsx"",""src/ui/common/Toolbar.icons.test.tsx"",""src/ui/common/Toolbar.overflow.test.tsx"",""src/ui/common/Toolbar.test.tsx""]","source-inventory-only","[]"
"src/ui/common/ToolbarCommands.tsx:19:13","common","ToolbarCommands","button-component-call","","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/common/ToolbarCommands.tsx:59:7","common","ToolbarMore","native-button","More commands","{""onClick"":""() => { setInitialFocus(undefined); setOpen((value) => !value); }"",""onKeyDown"":""(event) => { if (event.key !== 'ArrowDown' && event.key !== 'ArrowUp') return; event.preventDefault(); event.stopPropagation(); setInitialFocus(event.key === 'ArrowUp' ? 'last' : undefined); setOpen(true); }""}","null","[]","More tools and file commands","null","[]","source-inventory-only","[]"
"src/ui/common/ToolbarCommands.tsx:125:5","common","OverflowCommand","native-button","command.label","{""onClick"":""() => props.onRun(command)""}","!command.enabled","[]","toolbarTitle(command)","commandHelpId(command.id)","[]","source-inventory-only","[]"
"src/ui/common/ToolbarCommands.tsx:151:5","common","ToolbarButton","native-button","command.label","{""onClick"":""() => runCommand(command)""}","!command.enabled","[]","toolbarTitle(command)","commandHelpId(command.id)","[]","source-inventory-only","[]"
"src/ui/common/WorkspaceLayoutSelect.tsx:44:7","common","WorkspaceLayoutSelect","native-button","Workspace layout","{""onClick"":""() => setOpen((value) => !value)"",""onKeyDown"":""(event) => { if (event.key !== 'ArrowDown' && event.key !== 'ArrowUp') return; event.preventDefault(); event.stopPropagation(); setOpen(true); }""}","null","[]","Choose how the workspace fits this window","null","[""src/ui/common/WorkspaceLayoutSelect.test.tsx""]","source-inventory-only","[]"
"src/ui/common/WorkspaceLayoutSelect.tsx:97:9","common","LayoutOptions","native-button","option.label","{""onClick"":""() => props.onChoose(option.value)""}","null","[]","option.title","null","[""src/ui/common/WorkspaceLayoutSelect.test.tsx""]","source-inventory-only","[]"
"src/ui/design-studio/DesignCanvas.tsx:62:7","design-studio","DesignCanvas","other-interactive","`Design canvas, ${entityCount} entities`","{""onPointerDown"":""pointer.onPointerDown"",""onPointerMove"":""pointer.onPointerMove"",""onPointerUp"":""pointer.onPointerUp"",""onPointerLeave"":""pointer.onPointerLeave"",""onDoubleClick"":""pointer.onDoubleClick""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignOptionsBar.tsx:35:7","design-studio","DesignOptionsBar","button-component-call","`${tool.label} tutorial`","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignToolRails.tsx:40:11","design-studio","ToolGroup","button-component-call","","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignToolRails.tsx:52:5","design-studio","ToolButton","native-button","props.tool.label","{""onClick"":""() => setTool(props.tool.kind)""}","null","[]","`${props.tool.label} (${props.tool.shortcut.toUpperCase()})${planned}\n${props.tool.hint}`","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:32:7","design-studio","DesignTopBar","button-component-call","","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:34:7","design-studio","DesignTopBar","button-component-call","Undo","{""onClick"":""undo""}","!canUndo(session.history)","[]","Undo (Ctrl+Z)","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:40:7","design-studio","DesignTopBar","button-component-call","Redo","{""onClick"":""redo""}","!canRedo(session.history)","[]","Redo (Ctrl+Y)","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:49:7","design-studio","DesignTopBar","button-component-call","Fit","{""onClick"":""props.onFit""}","null","[]","Frame the bed (Shift+F)","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:50:7","design-studio","DesignTopBar","other-interactive","Snap","{""onClick"":""toggleSnap""}","null","[]","Snap to grid and geometry (Shift+S)","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:56:7","design-studio","DesignTopBar","other-interactive","Ortho","{""onClick"":""toggleOrtho""}","null","[]","Constrain to horizontal and vertical (Shift+O)","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:62:7","design-studio","DesignTopBar","other-interactive","Grid","{""onClick"":""toggleGrid""}","null","[]","Show the grid (Shift+G)","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:68:7","design-studio","DesignTopBar","other-interactive","3D","{""onClick"":""toggleSurface3d""}","null","[]","Design in 3D — the canvas is the 3D space with the carve live under your drawing. Off = the flat 2D canvas (dimension call-outs and marquee live there).","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:77:7","design-studio","DesignTopBar","button-component-call","Apply","{""onClick"":""applyHandlers.apply""}","!applyHandlers.canApply","[]","Add this drawing to the project as cuttable artwork. One undo step; the Studio stays open.","null","[]","source-inventory-only","[]"
"src/ui/design-studio/DesignTopBar.tsx:83:7","design-studio","DesignTopBar","button-component-call","Apply & Close","{""onClick"":""applyHandlers.applyAndClose""}","!applyHandlers.canApply","[]","Add the drawing to the project, then close the Studio. Your drawing is kept.","null","[]","source-inventory-only","[]"
